SubID,mean_sts_score,social_connectedness,satisfaction_life,psychological_richness,condition
192992,0.5865633317142858,76.33333333333333,35.6,37.0,control
192992,0.5865633317142858,76.33333333333333,35.6,37.0,control
192992,0.5865633317142858,76.33333333333333,35.6,37.0,control
192992,0.5865633317142858,76.33333333333333,35.6,37.0,control
192992,0.5865633317142858,76.33333333333333,35.6,37.0,control
192992,0.5865633317142858,76.33333333333333,35.6,37.0,control
192992,0.5865633317142858,76.33333333333333,35.6,37.0,control
192992,0.5865633317142858,76.33333333333333,35.6,37.0,control
192992,0.5865633317142858,76.33333333333333,35.6,37.0,control
192992,0.5865633317142858,76.33333333333333,35.6,37.0,control
192992,0.5865633317142858,76.33333333333333,35.6,37.0,control
192992,0.5865633317142858,76.33333333333333,35.6,37.0,control
192992,0.5865633317142858,76.33333333333333,35.6,37.0,control
192992,0.5865633317142858,76.33333333333333,35.6,37.0,control
192992,0.5865633317142858,76.33333333333333,35.6,37.0,control
192992,0.5865633317142858,76.33333333333333,35.6,37.0,control
192992,0.5865633317142858,76.33333333333333,35.6,37.0,control
192992,0.5865633317142858,76.33333333333333,35.6,37.0,control
192992,0.5865633317142858,76.33333333333333,35.6,37.0,control
192992,0.5865633317142858,76.33333333333333,35.6,37.0,control
192992,0.5865633317142858,76.33333333333333,35.6,37.0,control
192992,0.5865633317142858,76.33333333333333,35.6,37.0,control
192992,0.5865633317142858,76.33333333333333,35.6,37.0,control
192992,0.5865633317142858,76.33333333333333,35.6,37.0,control
192992,0.5865633317142858,76.33333333333333,35.6,37.0,control
192992,0.5865633317142858,76.33333333333333,35.6,37.0,control
192992,0.5865633317142858,76.33333333333333,35.6,37.0,control
192992,0.5865633317142858,76.33333333333333,35.6,37.0,control
192992,0.5865633317142858,76.33333333333333,35.6,37.0,control
192992,0.5865633317142858,76.33333333333333,35.6,37.0,control
192992,0.5865633317142858,76.33333333333333,35.6,37.0,control
192992,0.5865633317142858,76.33333333333333,35.6,37.0,control
192992,0.5865633317142858,76.33333333333333,35.6,37.0,control
192992,0.5865633317142858,76.33333333333333,35.6,37.0,control
192992,0.5865633317142858,76.33333333333333,35.6,37.0,control
192992,0.5865633317142858,76.33333333333333,35.6,37.0,control
192992,0.5865633317142858,76.33333333333333,35.6,37.0,control
192992,0.5865633317142858,76.33333333333333,35.6,37.0,control
192992,0.5865633317142858,76.33333333333333,35.6,37.0,control
192992,0.5865633317142858,76.33333333333333,35.6,37.0,control
192992,0.5865633317142858,76.33333333333333,35.6,37.0,control
192992,0.5865633317142858,76.33333333333333,35.6,37.0,control
192992,0.5865633317142858,76.33333333333333,35.6,37.0,control
192992,0.5865633317142858,76.33333333333333,35.6,37.0,control
192992,0.5865633317142858,76.33333333333333,35.6,37.0,control
192992,0.5865633317142858,76.33333333333333,35.6,37.0,control
192992,0.5865633317142858,76.33333333333333,35.6,37.0,control
192992,0.5865633317142858,76.33333333333333,35.6,37.0,control
192992,0.5865633317142858,76.33333333333333,35.6,37.0,control
192992,0.5865633317142858,76.33333333333333,35.6,37.0,control
192992,0.5865633317142858,76.33333333333333,35.6,37.0,control
192992,0.5865633317142858,76.33333333333333,35.6,37.0,control
192992,0.5865633317142858,76.33333333333333,35.6,37.0,control
192992,0.5865633317142858,76.33333333333333,35.6,37.0,control
192992,0.5865633317142858,76.33333333333333,35.6,37.0,control
192992,0.5865633317142858,76.33333333333333,35.6,37.0,control
192992,0.5865633317142858,76.33333333333333,35.6,37.0,control
192992,0.5865633317142858,76.33333333333333,35.6,37.0,control
192992,0.5865633317142858,76.33333333333333,35.6,37.0,control
196442,0.5700181417045455,76.0,37.2,37.6,exploit
196442,0.5700181417045455,76.0,37.2,37.6,exploit
196442,0.5700181417045455,76.0,37.2,37.6,exploit
196442,0.5700181417045455,76.0,37.2,37.6,exploit
196442,0.5700181417045455,76.0,37.2,37.6,exploit
196442,0.5700181417045455,76.0,37.2,37.6,exploit
196442,0.5700181417045455,76.0,37.2,37.6,exploit
196442,0.5700181417045455,76.0,37.2,37.6,exploit
196442,0.5700181417045455,76.0,37.2,37.6,exploit
196442,0.5700181417045455,76.0,37.2,37.6,exploit
196442,0.5700181417045455,76.0,37.2,37.6,exploit
196442,0.5700181417045455,76.0,37.2,37.6,exploit
196442,0.5700181417045455,76.0,37.2,37.6,exploit
196442,0.5700181417045455,76.0,37.2,37.6,exploit
196442,0.5700181417045455,76.0,37.2,37.6,exploit
196442,0.5700181417045455,76.0,37.2,37.6,exploit
196442,0.5700181417045455,76.0,37.2,37.6,exploit
196442,0.5700181417045455,76.0,37.2,37.6,exploit
196442,0.5700181417045455,76.0,37.2,37.6,exploit
196442,0.5700181417045455,76.0,37.2,37.6,exploit
196442,0.5700181417045455,76.0,37.2,37.6,exploit
196442,0.5700181417045455,76.0,37.2,37.6,exploit
196442,0.5700181417045455,76.0,37.2,37.6,exploit
196442,0.5700181417045455,76.0,37.2,37.6,exploit
196442,0.5700181417045455,76.0,37.2,37.6,exploit
196442,0.5700181417045455,76.0,37.2,37.6,exploit
196442,0.5700181417045455,76.0,37.2,37.6,exploit
196442,0.5700181417045455,76.0,37.2,37.6,exploit
196442,0.5700181417045455,76.0,37.2,37.6,exploit
196442,0.5700181417045455,76.0,37.2,37.6,exploit
196442,0.5700181417045455,76.0,37.2,37.6,exploit
196442,0.5700181417045455,76.0,37.2,37.6,exploit
196442,0.5700181417045455,76.0,37.2,37.6,exploit
196442,0.5700181417045455,76.0,37.2,37.6,exploit
196442,0.5700181417045455,76.0,37.2,37.6,exploit
196442,0.5700181417045455,76.0,37.2,37.6,exploit
196442,0.5700181417045455,76.0,37.2,37.6,exploit
196442,0.5700181417045455,76.0,37.2,37.6,exploit
196442,0.5700181417045455,76.0,37.2,37.6,exploit
196442,0.5700181417045455,76.0,37.2,37.6,exploit
196442,0.5700181417045455,76.0,37.2,37.6,exploit
196442,0.5700181417045455,76.0,37.2,37.6,exploit
196442,0.5700181417045455,76.0,37.2,37.6,exploit
196442,0.5700181417045455,76.0,37.2,37.6,exploit
196442,0.5700181417045455,76.0,37.2,37.6,exploit
196442,0.5700181417045455,76.0,37.2,37.6,exploit
196442,0.5700181417045455,76.0,37.2,37.6,exploit
196442,0.5700181417045455,76.0,37.2,37.6,exploit
196442,0.5700181417045455,76.0,37.2,37.6,exploit
196442,0.5700181417045455,76.0,37.2,37.6,exploit
196442,0.5700181417045455,76.0,37.2,37.6,exploit
196442,0.5700181417045455,76.0,37.2,37.6,exploit
196442,0.5700181417045455,76.0,37.2,37.6,exploit
196442,0.5700181417045455,76.0,37.2,37.6,exploit
196442,0.5700181417045455,76.0,37.2,37.6,exploit
196442,0.5700181417045455,76.0,37.2,37.6,exploit
196442,0.5700181417045455,76.0,37.2,37.6,exploit
196442,0.5700181417045455,76.0,37.2,37.6,exploit
196442,0.5700181417045455,76.0,37.2,37.6,exploit
196442,0.5700181417045455,76.0,37.2,37.6,exploit
196442,0.5700181417045455,76.0,37.2,37.6,exploit
196442,0.5700181417045455,76.0,37.2,37.6,exploit
196442,0.5700181417045455,76.0,37.2,37.6,exploit
196442,0.5700181417045455,76.0,37.2,37.6,exploit
196442,0.5700181417045455,76.0,37.2,37.6,exploit
196442,0.5700181417045455,76.0,37.2,37.6,exploit
196442,0.5700181417045455,76.0,37.2,37.6,exploit
196442,0.5700181417045455,76.0,37.2,37.6,exploit
196442,0.5700181417045455,76.0,37.2,37.6,exploit
196442,0.5700181417045455,76.0,37.2,37.6,exploit
196442,0.5700181417045455,76.0,37.2,37.6,exploit
196442,0.5700181417045455,76.0,37.2,37.6,exploit
196442,0.5700181417045455,76.0,37.2,37.6,exploit
196442,0.5700181417045455,76.0,37.2,37.6,exploit
196442,0.5700181417045455,76.0,37.2,37.6,exploit
196442,0.5700181417045455,76.0,37.2,37.6,exploit
196442,0.5700181417045455,76.0,37.2,37.6,exploit
196442,0.5700181417045455,76.0,37.2,37.6,exploit
196442,0.5700181417045455,76.0,37.2,37.6,exploit
196442,0.5700181417045455,76.0,37.2,37.6,exploit
196442,0.5700181417045455,76.0,37.2,37.6,exploit
196442,0.5700181417045455,76.0,37.2,37.6,exploit
196442,0.5700181417045455,76.0,37.2,37.6,exploit
196442,0.5700181417045455,76.0,37.2,37.6,exploit
196442,0.5700181417045455,76.0,37.2,37.6,exploit
196442,0.5700181417045455,76.0,37.2,37.6,exploit
196442,0.5700181417045455,76.0,37.2,37.6,exploit
196442,0.5700181417045455,76.0,37.2,37.6,exploit
220828,0.5947489505882353,75.0,36.8,38.0,explore
220828,0.5947489505882353,75.0,36.8,38.0,explore
220828,0.5947489505882353,75.0,36.8,38.0,explore
220828,0.5947489505882353,75.0,36.8,38.0,explore
220828,0.5947489505882353,75.0,36.8,38.0,explore
220828,0.5947489505882353,75.0,36.8,38.0,explore
220828,0.5947489505882353,75.0,36.8,38.0,explore
220828,0.5947489505882353,75.0,36.8,38.0,explore
220828,0.5947489505882353,75.0,36.8,38.0,explore
220828,0.5947489505882353,75.0,36.8,38.0,explore
220828,0.5947489505882353,75.0,36.8,38.0,explore
220828,0.5947489505882353,75.0,36.8,38.0,explore
220828,0.5947489505882353,75.0,36.8,38.0,explore
220828,0.5947489505882353,75.0,36.8,38.0,explore
220828,0.5947489505882353,75.0,36.8,38.0,explore
220828,0.5947489505882353,75.0,36.8,38.0,explore
220828,0.5947489505882353,75.0,36.8,38.0,explore
220828,0.5947489505882353,75.0,36.8,38.0,explore
220828,0.5947489505882353,75.0,36.8,38.0,explore
220828,0.5947489505882353,75.0,36.8,38.0,explore
220828,0.5947489505882353,75.0,36.8,38.0,explore
220828,0.5947489505882353,75.0,36.8,38.0,explore
220828,0.5947489505882353,75.0,36.8,38.0,explore
220828,0.5947489505882353,75.0,36.8,38.0,explore
220828,0.5947489505882353,75.0,36.8,38.0,explore
220828,0.5947489505882353,75.0,36.8,38.0,explore
220828,0.5947489505882353,75.0,36.8,38.0,explore
220828,0.5947489505882353,75.0,36.8,38.0,explore
220828,0.5947489505882353,75.0,36.8,38.0,explore
220828,0.5947489505882353,75.0,36.8,38.0,explore
220828,0.5947489505882353,75.0,36.8,38.0,explore
220828,0.5947489505882353,75.0,36.8,38.0,explore
220828,0.5947489505882353,75.0,36.8,38.0,explore
220828,0.5947489505882353,75.0,36.8,38.0,explore
220828,0.5947489505882353,75.0,36.8,38.0,explore
220828,0.5947489505882353,75.0,36.8,38.0,explore
220828,0.5947489505882353,75.0,36.8,38.0,explore
220828,0.5947489505882353,75.0,36.8,38.0,explore
220828,0.5947489505882353,75.0,36.8,38.0,explore
220828,0.5947489505882353,75.0,36.8,38.0,explore
220828,0.5947489505882353,75.0,36.8,38.0,explore
220828,0.5947489505882353,75.0,36.8,38.0,explore
220828,0.5947489505882353,75.0,36.8,38.0,explore
220828,0.5947489505882353,75.0,36.8,38.0,explore
220828,0.5947489505882353,75.0,36.8,38.0,explore
220828,0.5947489505882353,75.0,36.8,38.0,explore
220828,0.5947489505882353,75.0,36.8,38.0,explore
220828,0.5947489505882353,75.0,36.8,38.0,explore
220828,0.5947489505882353,75.0,36.8,38.0,explore
220828,0.5947489505882353,75.0,36.8,38.0,explore
220828,0.5947489505882353,75.0,36.8,38.0,explore
220828,0.5947489505882353,75.0,36.8,38.0,explore
220828,0.5947489505882353,75.0,36.8,38.0,explore
220828,0.5947489505882353,75.0,36.8,38.0,explore
220828,0.5947489505882353,75.0,36.8,38.0,explore
220828,0.5947489505882353,75.0,36.8,38.0,explore
220828,0.5947489505882353,75.0,36.8,38.0,explore
220828,0.5947489505882353,75.0,36.8,38.0,explore
220828,0.5947489505882353,75.0,36.8,38.0,explore
220828,0.5947489505882353,75.0,36.8,38.0,explore
220828,0.5947489505882353,75.0,36.8,38.0,explore
220828,0.5947489505882353,75.0,36.8,38.0,explore
220828,0.5947489505882353,75.0,36.8,38.0,explore
220828,0.5947489505882353,75.0,36.8,38.0,explore
220828,0.5947489505882353,75.0,36.8,38.0,explore
220828,0.5947489505882353,75.0,36.8,38.0,explore
220828,0.5947489505882353,75.0,36.8,38.0,explore
220828,0.5947489505882353,75.0,36.8,38.0,explore
226077,0.58297347,73.0,34.0,34.0,control
226077,0.58297347,73.0,34.0,34.0,control
234381,0.5649182528571428,76.0,36.8,37.0,control
234381,0.5649182528571428,76.0,36.8,37.0,control
234381,0.5649182528571428,76.0,36.8,37.0,control
234381,0.5649182528571428,76.0,36.8,37.0,control
234381,0.5649182528571428,76.0,36.8,37.0,control
234381,0.5649182528571428,76.0,36.8,37.0,control
234381,0.5649182528571428,76.0,36.8,37.0,control
234381,0.5649182528571428,76.0,36.8,37.0,control
234381,0.5649182528571428,76.0,36.8,37.0,control
234381,0.5649182528571428,76.0,36.8,37.0,control
234381,0.5649182528571428,76.0,36.8,37.0,control
234381,0.5649182528571428,76.0,36.8,37.0,control
234381,0.5649182528571428,76.0,36.8,37.0,control
234381,0.5649182528571428,76.0,36.8,37.0,control
234381,0.5649182528571428,76.0,36.8,37.0,control
234381,0.5649182528571428,76.0,36.8,37.0,control
234381,0.5649182528571428,76.0,36.8,37.0,control
234381,0.5649182528571428,76.0,36.8,37.0,control
234381,0.5649182528571428,76.0,36.8,37.0,control
234381,0.5649182528571428,76.0,36.8,37.0,control
234381,0.5649182528571428,76.0,36.8,37.0,control
234381,0.5649182528571428,76.0,36.8,37.0,control
234381,0.5649182528571428,76.0,36.8,37.0,control
234381,0.5649182528571428,76.0,36.8,37.0,control
234381,0.5649182528571428,76.0,36.8,37.0,control
234381,0.5649182528571428,76.0,36.8,37.0,control
234381,0.5649182528571428,76.0,36.8,37.0,control
234381,0.5649182528571428,76.0,36.8,37.0,control
234381,0.5649182528571428,76.0,36.8,37.0,control
234381,0.5649182528571428,76.0,36.8,37.0,control
234381,0.5649182528571428,76.0,36.8,37.0,control
234381,0.5649182528571428,76.0,36.8,37.0,control
234381,0.5649182528571428,76.0,36.8,37.0,control
234381,0.5649182528571428,76.0,36.8,37.0,control
234381,0.5649182528571428,76.0,36.8,37.0,control
234381,0.5649182528571428,76.0,36.8,37.0,control
234381,0.5649182528571428,76.0,36.8,37.0,control
234381,0.5649182528571428,76.0,36.8,37.0,control
234381,0.5649182528571428,76.0,36.8,37.0,control
234381,0.5649182528571428,76.0,36.8,37.0,control
234381,0.5649182528571428,76.0,36.8,37.0,control
234381,0.5649182528571428,76.0,36.8,37.0,control
234381,0.5649182528571428,76.0,36.8,37.0,control
234381,0.5649182528571428,76.0,36.8,37.0,control
234381,0.5649182528571428,76.0,36.8,37.0,control
234381,0.5649182528571428,76.0,36.8,37.0,control
234381,0.5649182528571428,76.0,36.8,37.0,control
234381,0.5649182528571428,76.0,36.8,37.0,control
234381,0.5649182528571428,76.0,36.8,37.0,control
234381,0.5649182528571428,76.0,36.8,37.0,control
234381,0.5649182528571428,76.0,36.8,37.0,control
234381,0.5649182528571428,76.0,36.8,37.0,control
234381,0.5649182528571428,76.0,36.8,37.0,control
234381,0.5649182528571428,76.0,36.8,37.0,control
234381,0.5649182528571428,76.0,36.8,37.0,control
234381,0.5649182528571428,76.0,36.8,37.0,control
234381,0.5649182528571428,76.0,36.8,37.0,control
234381,0.5649182528571428,76.0,36.8,37.0,control
234381,0.5649182528571428,76.0,36.8,37.0,control
234381,0.5649182528571428,76.0,36.8,37.0,control
234381,0.5649182528571428,76.0,36.8,37.0,control
234381,0.5649182528571428,76.0,36.8,37.0,control
234381,0.5649182528571428,76.0,36.8,37.0,control
234381,0.5649182528571428,76.0,36.8,37.0,control
234381,0.5649182528571428,76.0,36.8,37.0,control
234381,0.5649182528571428,76.0,36.8,37.0,control
234381,0.5649182528571428,76.0,36.8,37.0,control
234381,0.5649182528571428,76.0,36.8,37.0,control
234381,0.5649182528571428,76.0,36.8,37.0,control
234381,0.5649182528571428,76.0,36.8,37.0,control
234381,0.5649182528571428,76.0,36.8,37.0,control
234381,0.5649182528571428,76.0,36.8,37.0,control
234381,0.5649182528571428,76.0,36.8,37.0,control
234381,0.5649182528571428,76.0,36.8,37.0,control
234381,0.5649182528571428,76.0,36.8,37.0,control
234381,0.5649182528571428,76.0,36.8,37.0,control
234381,0.5649182528571428,76.0,36.8,37.0,control
234381,0.5649182528571428,76.0,36.8,37.0,control
234381,0.5649182528571428,76.0,36.8,37.0,control
234381,0.5649182528571428,76.0,36.8,37.0,control
234381,0.5649182528571428,76.0,36.8,37.0,control
234381,0.5649182528571428,76.0,36.8,37.0,control
234381,0.5649182528571428,76.0,36.8,37.0,control
234381,0.5649182528571428,76.0,36.8,37.0,control
234448,0.5639919082142857,76.0,36.4,37.8,control
234448,0.5639919082142857,76.0,36.4,37.8,control
234448,0.5639919082142857,76.0,36.4,37.8,control
234448,0.5639919082142857,76.0,36.4,37.8,control
234448,0.5639919082142857,76.0,36.4,37.8,control
234448,0.5639919082142857,76.0,36.4,37.8,control
234448,0.5639919082142857,76.0,36.4,37.8,control
234448,0.5639919082142857,76.0,36.4,37.8,control
234448,0.5639919082142857,76.0,36.4,37.8,control
234448,0.5639919082142857,76.0,36.4,37.8,control
234448,0.5639919082142857,76.0,36.4,37.8,control
234448,0.5639919082142857,76.0,36.4,37.8,control
234448,0.5639919082142857,76.0,36.4,37.8,control
234448,0.5639919082142857,76.0,36.4,37.8,control
234448,0.5639919082142857,76.0,36.4,37.8,control
234448,0.5639919082142857,76.0,36.4,37.8,control
234448,0.5639919082142857,76.0,36.4,37.8,control
234448,0.5639919082142857,76.0,36.4,37.8,control
234448,0.5639919082142857,76.0,36.4,37.8,control
234448,0.5639919082142857,76.0,36.4,37.8,control
234448,0.5639919082142857,76.0,36.4,37.8,control
234448,0.5639919082142857,76.0,36.4,37.8,control
234448,0.5639919082142857,76.0,36.4,37.8,control
234448,0.5639919082142857,76.0,36.4,37.8,control
234448,0.5639919082142857,76.0,36.4,37.8,control
234448,0.5639919082142857,76.0,36.4,37.8,control
234448,0.5639919082142857,76.0,36.4,37.8,control
234448,0.5639919082142857,76.0,36.4,37.8,control
234888,0.5789159231428571,72.0,35.4,37.0,control
234888,0.5789159231428571,72.0,35.4,37.0,control
234888,0.5789159231428571,72.0,35.4,37.0,control
234888,0.5789159231428571,72.0,35.4,37.0,control
234888,0.5789159231428571,72.0,35.4,37.0,control
234888,0.5789159231428571,72.0,35.4,37.0,control
234888,0.5789159231428571,72.0,35.4,37.0,control
234888,0.5789159231428571,72.0,35.4,37.0,control
234888,0.5789159231428571,72.0,35.4,37.0,control
234888,0.5789159231428571,72.0,35.4,37.0,control
234888,0.5789159231428571,72.0,35.4,37.0,control
234888,0.5789159231428571,72.0,35.4,37.0,control
234888,0.5789159231428571,72.0,35.4,37.0,control
234888,0.5789159231428571,72.0,35.4,37.0,control
234888,0.5789159231428571,72.0,35.4,37.0,control
234888,0.5789159231428571,72.0,35.4,37.0,control
234888,0.5789159231428571,72.0,35.4,37.0,control
234888,0.5789159231428571,72.0,35.4,37.0,control
234888,0.5789159231428571,72.0,35.4,37.0,control
234888,0.5789159231428571,72.0,35.4,37.0,control
234888,0.5789159231428571,72.0,35.4,37.0,control
234888,0.5789159231428571,72.0,35.4,37.0,control
234888,0.5789159231428571,72.0,35.4,37.0,control
234888,0.5789159231428571,72.0,35.4,37.0,control
234888,0.5789159231428571,72.0,35.4,37.0,control
234888,0.5789159231428571,72.0,35.4,37.0,control
234888,0.5789159231428571,72.0,35.4,37.0,control
234888,0.5789159231428571,72.0,35.4,37.0,control
234888,0.5789159231428571,72.0,35.4,37.0,control
234888,0.5789159231428571,72.0,35.4,37.0,control
234888,0.5789159231428571,72.0,35.4,37.0,control
234888,0.5789159231428571,72.0,35.4,37.0,control
234888,0.5789159231428571,72.0,35.4,37.0,control
234888,0.5789159231428571,72.0,35.4,37.0,control
234888,0.5789159231428571,72.0,35.4,37.0,control
236280,0.5818859543939394,72.16666666666667,35.8,36.2,exploit
236280,0.5818859543939394,72.16666666666667,35.8,36.2,exploit
236280,0.5818859543939394,72.16666666666667,35.8,36.2,exploit
236280,0.5818859543939394,72.16666666666667,35.8,36.2,exploit
236280,0.5818859543939394,72.16666666666667,35.8,36.2,exploit
236280,0.5818859543939394,72.16666666666667,35.8,36.2,exploit
236280,0.5818859543939394,72.16666666666667,35.8,36.2,exploit
236280,0.5818859543939394,72.16666666666667,35.8,36.2,exploit
236280,0.5818859543939394,72.16666666666667,35.8,36.2,exploit
236280,0.5818859543939394,72.16666666666667,35.8,36.2,exploit
236280,0.5818859543939394,72.16666666666667,35.8,36.2,exploit
236280,0.5818859543939394,72.16666666666667,35.8,36.2,exploit
236280,0.5818859543939394,72.16666666666667,35.8,36.2,exploit
236280,0.5818859543939394,72.16666666666667,35.8,36.2,exploit
236280,0.5818859543939394,72.16666666666667,35.8,36.2,exploit
236280,0.5818859543939394,72.16666666666667,35.8,36.2,exploit
236280,0.5818859543939394,72.16666666666667,35.8,36.2,exploit
236280,0.5818859543939394,72.16666666666667,35.8,36.2,exploit
236280,0.5818859543939394,72.16666666666667,35.8,36.2,exploit
236280,0.5818859543939394,72.16666666666667,35.8,36.2,exploit
236280,0.5818859543939394,72.16666666666667,35.8,36.2,exploit
236280,0.5818859543939394,72.16666666666667,35.8,36.2,exploit
236280,0.5818859543939394,72.16666666666667,35.8,36.2,exploit
236280,0.5818859543939394,72.16666666666667,35.8,36.2,exploit
236280,0.5818859543939394,72.16666666666667,35.8,36.2,exploit
236280,0.5818859543939394,72.16666666666667,35.8,36.2,exploit
236280,0.5818859543939394,72.16666666666667,35.8,36.2,exploit
236280,0.5818859543939394,72.16666666666667,35.8,36.2,exploit
236280,0.5818859543939394,72.16666666666667,35.8,36.2,exploit
236280,0.5818859543939394,72.16666666666667,35.8,36.2,exploit
236280,0.5818859543939394,72.16666666666667,35.8,36.2,exploit
236280,0.5818859543939394,72.16666666666667,35.8,36.2,exploit
236280,0.5818859543939394,72.16666666666667,35.8,36.2,exploit
236280,0.5818859543939394,72.16666666666667,35.8,36.2,exploit
236280,0.5818859543939394,72.16666666666667,35.8,36.2,exploit
236280,0.5818859543939394,72.16666666666667,35.8,36.2,exploit
236280,0.5818859543939394,72.16666666666667,35.8,36.2,exploit
236280,0.5818859543939394,72.16666666666667,35.8,36.2,exploit
236280,0.5818859543939394,72.16666666666667,35.8,36.2,exploit
236280,0.5818859543939394,72.16666666666667,35.8,36.2,exploit
236280,0.5818859543939394,72.16666666666667,35.8,36.2,exploit
236280,0.5818859543939394,72.16666666666667,35.8,36.2,exploit
236280,0.5818859543939394,72.16666666666667,35.8,36.2,exploit
236280,0.5818859543939394,72.16666666666667,35.8,36.2,exploit
236280,0.5818859543939394,72.16666666666667,35.8,36.2,exploit
236280,0.5818859543939394,72.16666666666667,35.8,36.2,exploit
236280,0.5818859543939394,72.16666666666667,35.8,36.2,exploit
236280,0.5818859543939394,72.16666666666667,35.8,36.2,exploit
236280,0.5818859543939394,72.16666666666667,35.8,36.2,exploit
236280,0.5818859543939394,72.16666666666667,35.8,36.2,exploit
236280,0.5818859543939394,72.16666666666667,35.8,36.2,exploit
236280,0.5818859543939394,72.16666666666667,35.8,36.2,exploit
236280,0.5818859543939394,72.16666666666667,35.8,36.2,exploit
236280,0.5818859543939394,72.16666666666667,35.8,36.2,exploit
236280,0.5818859543939394,72.16666666666667,35.8,36.2,exploit
236280,0.5818859543939394,72.16666666666667,35.8,36.2,exploit
236280,0.5818859543939394,72.16666666666667,35.8,36.2,exploit
236280,0.5818859543939394,72.16666666666667,35.8,36.2,exploit
236280,0.5818859543939394,72.16666666666667,35.8,36.2,exploit
236280,0.5818859543939394,72.16666666666667,35.8,36.2,exploit
236280,0.5818859543939394,72.16666666666667,35.8,36.2,exploit
236280,0.5818859543939394,72.16666666666667,35.8,36.2,exploit
236280,0.5818859543939394,72.16666666666667,35.8,36.2,exploit
236280,0.5818859543939394,72.16666666666667,35.8,36.2,exploit
236280,0.5818859543939394,72.16666666666667,35.8,36.2,exploit
236280,0.5818859543939394,72.16666666666667,35.8,36.2,exploit
243614,0.5826840380487806,74.16666666666667,37.0,37.2,explore
243614,0.5826840380487806,74.16666666666667,37.0,37.2,explore
243614,0.5826840380487806,74.16666666666667,37.0,37.2,explore
243614,0.5826840380487806,74.16666666666667,37.0,37.2,explore
243614,0.5826840380487806,74.16666666666667,37.0,37.2,explore
243614,0.5826840380487806,74.16666666666667,37.0,37.2,explore
243614,0.5826840380487806,74.16666666666667,37.0,37.2,explore
243614,0.5826840380487806,74.16666666666667,37.0,37.2,explore
243614,0.5826840380487806,74.16666666666667,37.0,37.2,explore
243614,0.5826840380487806,74.16666666666667,37.0,37.2,explore
243614,0.5826840380487806,74.16666666666667,37.0,37.2,explore
243614,0.5826840380487806,74.16666666666667,37.0,37.2,explore
243614,0.5826840380487806,74.16666666666667,37.0,37.2,explore
243614,0.5826840380487806,74.16666666666667,37.0,37.2,explore
243614,0.5826840380487806,74.16666666666667,37.0,37.2,explore
243614,0.5826840380487806,74.16666666666667,37.0,37.2,explore
243614,0.5826840380487806,74.16666666666667,37.0,37.2,explore
243614,0.5826840380487806,74.16666666666667,37.0,37.2,explore
243614,0.5826840380487806,74.16666666666667,37.0,37.2,explore
243614,0.5826840380487806,74.16666666666667,37.0,37.2,explore
243614,0.5826840380487806,74.16666666666667,37.0,37.2,explore
243614,0.5826840380487806,74.16666666666667,37.0,37.2,explore
243614,0.5826840380487806,74.16666666666667,37.0,37.2,explore
243614,0.5826840380487806,74.16666666666667,37.0,37.2,explore
243614,0.5826840380487806,74.16666666666667,37.0,37.2,explore
243614,0.5826840380487806,74.16666666666667,37.0,37.2,explore
243614,0.5826840380487806,74.16666666666667,37.0,37.2,explore
243614,0.5826840380487806,74.16666666666667,37.0,37.2,explore
243614,0.5826840380487806,74.16666666666667,37.0,37.2,explore
243614,0.5826840380487806,74.16666666666667,37.0,37.2,explore
243614,0.5826840380487806,74.16666666666667,37.0,37.2,explore
243614,0.5826840380487806,74.16666666666667,37.0,37.2,explore
243614,0.5826840380487806,74.16666666666667,37.0,37.2,explore
243614,0.5826840380487806,74.16666666666667,37.0,37.2,explore
243614,0.5826840380487806,74.16666666666667,37.0,37.2,explore
243614,0.5826840380487806,74.16666666666667,37.0,37.2,explore
243614,0.5826840380487806,74.16666666666667,37.0,37.2,explore
243614,0.5826840380487806,74.16666666666667,37.0,37.2,explore
243614,0.5826840380487806,74.16666666666667,37.0,37.2,explore
243614,0.5826840380487806,74.16666666666667,37.0,37.2,explore
243614,0.5826840380487806,74.16666666666667,37.0,37.2,explore
249310,0.5854254905333334,74.33333333333333,37.2,37.4,control
249310,0.5854254905333334,74.33333333333333,37.2,37.4,control
249310,0.5854254905333334,74.33333333333333,37.2,37.4,control
249310,0.5854254905333334,74.33333333333333,37.2,37.4,control
249310,0.5854254905333334,74.33333333333333,37.2,37.4,control
249310,0.5854254905333334,74.33333333333333,37.2,37.4,control
249310,0.5854254905333334,74.33333333333333,37.2,37.4,control
249310,0.5854254905333334,74.33333333333333,37.2,37.4,control
249310,0.5854254905333334,74.33333333333333,37.2,37.4,control
249310,0.5854254905333334,74.33333333333333,37.2,37.4,control
249310,0.5854254905333334,74.33333333333333,37.2,37.4,control
249310,0.5854254905333334,74.33333333333333,37.2,37.4,control
249310,0.5854254905333334,74.33333333333333,37.2,37.4,control
249310,0.5854254905333334,74.33333333333333,37.2,37.4,control
249310,0.5854254905333334,74.33333333333333,37.2,37.4,control
249310,0.5854254905333334,74.33333333333333,37.2,37.4,control
249310,0.5854254905333334,74.33333333333333,37.2,37.4,control
249310,0.5854254905333334,74.33333333333333,37.2,37.4,control
249310,0.5854254905333334,74.33333333333333,37.2,37.4,control
249310,0.5854254905333334,74.33333333333333,37.2,37.4,control
249310,0.5854254905333334,74.33333333333333,37.2,37.4,control
